Statistics,AL10051306,AL10063562,AL00050685,AL10050875,AL00056276,AL00052787,AL00052441,AL00057282,AL00055186,AL00054403,AL00050715,AL00102031,AL00053377,AL00089447,AL10048599,AL10063763,AL00055594,AL00052150,AL00052086,AL20089447,AL00101215,AL00088995,AL00089048,AL00054407,AL10047861,AL00100897,AL00053614,AL00051934,AL00069394,AL00050465,AL00050799,AL10063410,AL00054097,AL00051931,AL00069572,AL00063763,AL00057468,AL00082614,AL00055593,AL00063492,AL00074653,AL10050021,AL00064294,AL00050876,AL00047861,AL00051984,AL00052141,AL00088696,AL00069381,AL00089800,AL00109622,AL00068994,AL10109622,AL00103575,AL10056276,AL10050712,AL10050335,AL10054446,AL00089623,AL10054814,AL00049599,AL00057413,AL10074933,AL00051713,AL00054253,AL00069117,AL00054814,AL00050464,AL00053354,AL00047305,AL10051367,AL00056022,AL00055637,AL10101215,AL10057491,AL00055723,AL10069117,AL00051392,AL00054790,AL00051906,AL00050331,AL00052113,AL00051306,AL00052821,AL00057492
1-SPFP,0.560311284047,0.793103448276,0.656164383562,0.269465132024,0.671014492754,0.754116355653,0.755593316341,0.957219251337,0.765625,0.645678595544,0.263265306122,0.642045454545,0.786795048143,0.839130434783,0.532818532819,0.400348128808,1.0,0.193418401612,0.459002535926,0.530769230769,0.905325443787,1.0,1.0,0.788285867813,0.723467862481,0.973607038123,0.69130661114,0.843402520385,0.950898587933,0.7659506252,0.623529411765,0.447655558832,0.812853470437,0.903765690377,0.935101186322,0.903409090909,0.962337365898,0.596153846154,0.859589041096,0.772023809524,0.584269662921,0.72380952381,0.975990396158,0.875,0.97504456328,0.754940711462,0.52289976446,0.392466276406,0.540223463687,0.789221556886,0.561484918794,1.0,0.605421686747,0.507246376812,0.477685950413,0.844481605351,0.759766763848,0.172839506173,0.967365967366,1.0,0.609090909091,0.7,0.796139927624,0.892292490119,0.941457586619,0.717564870259,0.60120240481,0.673533289387,0.878385554965,0.646565913512,0.89098408957,1.0,0.990675990676,0.871485943775,0.787081339713,0.193853427896,0.766463000679,0.853242320819,0.85530726257,0.374509803922,0.925806451613,0.773234200743,0.726213592233,0.710953957268,1.0
1-SPFN,0.553846153846,0.793103448276,0.653478854025,0.279690794097,0.676900584795,0.758278145695,0.772214182344,0.957219251337,0.763919821826,0.64081085609,0.286031042129,0.60752688172,0.779291553134,0.839130434783,0.607929515419,0.468909276249,1.0,0.233009708738,0.459002535926,0.560975609756,0.889534883721,1.0,1.0,0.796416938111,0.74006116208,0.97503671072,0.692267593397,0.83858485351,0.953346203346,0.789752066116,0.626620900076,0.452054794521,0.780740740741,0.903765690377,0.934449093445,0.908571428571,0.96211775445,0.590476190476,0.886925795053,0.769276393832,0.581005586592,0.708624708625,0.975990396158,0.88140556369,0.975914362177,0.743190661479,0.501128668172,0.395384615385,0.577658303465,0.784523809524,0.558891454965,1.0,0.589442815249,0.503597122302,0.484899328859,0.840266222962,0.756239117818,0.163742690058,0.967365967366,1.0,0.584788029925,0.66985645933,0.796139927624,0.891411648569,0.941457586619,0.714001986097,0.625,0.686659946237,0.878385554965,0.63413560317,0.881461329188,1.0,0.990675990676,0.850980392157,0.784578696343,0.193853427896,0.76129467296,0.846023688663,0.85866517106,0.400139664804,0.925806451613,0.794803209782,0.723404255319,0.719178082192,1.0
SP-Score,0.557078718946,0.793103448276,0.654821618793,0.274577963061,0.673957538774,0.756197250674,0.763903749343,0.957219251337,0.764772410913,0.643244725817,0.274648174126,0.624786168133,0.783043300638,0.839130434783,0.570374024119,0.434628702528,1.0,0.213214055175,0.459002535926,0.545872420263,0.897430163754,1.0,1.0,0.792351402962,0.73176451228,0.974321874421,0.691787102269,0.840993686948,0.95212239564,0.777851345658,0.62507515592,0.449855176676,0.796797105589,0.903765690377,0.934775139884,0.90599025974,0.962227560174,0.593315018315,0.873257418074,0.770650101678,0.582637624757,0.716217116217,0.975990396158,0.878202781845,0.975479462728,0.749065686471,0.512014216316,0.393925445895,0.558940883576,0.786872683205,0.560188186879,1.0,0.597432250998,0.505421749557,0.481292639636,0.842373914156,0.758002940833,0.168291098116,0.967365967366,1.0,0.596939469508,0.684928229665,0.796139927624,0.891852069344,0.941457586619,0.715783428178,0.613101202405,0.680096617812,0.878385554965,0.640350758341,0.886222709379,1.0,0.990675990676,0.861233167966,0.785830018028,0.193853427896,0.76387883682,0.849633004741,0.856986216815,0.387324734363,0.925806451613,0.784018705263,0.724808923776,0.71506601973,1.0
TC,0.177777777778,0.583333333333,0.489473684211,0.161764705882,0.489130434783,0.342105263158,0.381679389313,0.90625,0.62893081761,0.264705882353,0.0625,0.411290322581,0.688461538462,0.682926829268,0.384615384615,0.146666666667,1.0,0.0254957507082,0.0533333333333,0.31914893617,0.76404494382,1.0,1.0,0.48623853211,0.267605633803,0.854166666667,0.369047619048,0.509554140127,0.825892857143,0.384615384615,0.191082802548,0.10843373494,0.515151515152,0.848765432099,0.840206185567,0.83606557377,0.666666666667,0.472222222222,0.5,0.561224489796,0.338461538462,0.46875,0.958041958042,0.72268907563,0.896103896104,0.597701149425,0.173410404624,0.10071942446,0.218961625282,0.638888888889,0.316129032258,1.0,0.327868852459,0.339622641509,0.133333333333,0.714285714286,0.536764705882,0.114754098361,0.951048951049,1.0,0.190476190476,0.571428571429,0.531914893617,0.786703601108,0.804597701149,0.342857142857,0.352941176471,0.280991735537,0.721951219512,0.219178082192,0.616541353383,1.0,0.974683544304,0.76404494382,0.388888888889,0.104575163399,0.484662576687,0.776119402985,0.666666666667,0.109090909091,0.746031746032,0.430107526882,0.47191011236,0.266233766234,1.0
Modeler,0.560311284047,0.793103448276,0.656164383562,0.269465132024,0.671014492754,0.754116355653,0.755593316341,0.957219251337,0.765625,0.645678595544,0.263265306122,0.642045454545,0.786795048143,0.839130434783,0.532818532819,0.400348128808,1.0,0.193418401612,0.459002535926,0.530769230769,0.905325443787,1.0,1.0,0.788285867813,0.723467862481,0.973607038123,0.69130661114,0.843402520385,0.950898587933,0.7659506252,0.623529411765,0.447655558832,0.812853470437,0.903765690377,0.935101186322,0.903409090909,0.962337365898,0.596153846154,0.859589041096,0.772023809524,0.584269662921,0.72380952381,0.975990396158,0.875,0.97504456328,0.754940711462,0.52289976446,0.392466276406,0.540223463687,0.789221556886,0.561484918794,1.0,0.605421686747,0.507246376812,0.477685950413,0.844481605351,0.759766763848,0.172839506173,0.967365967366,1.0,0.609090909091,0.7,0.796139927624,0.892292490119,0.941457586619,0.717564870259,0.60120240481,0.673533289387,0.878385554965,0.646565913512,0.89098408957,1.0,0.990675990676,0.871485943775,0.787081339713,0.193853427896,0.766463000679,0.853242320819,0.85530726257,0.374509803922,0.925806451613,0.773234200743,0.726213592233,0.710953957268,1.0
Compression,1.00598802395,1.0,1.0,0.946107784431,0.990066225166,1.01234567901,0.993006993007,1.0,1.01234567901,1.01851851852,0.966386554622,1.07874015748,1.01779359431,1.0,0.857142857143,0.791666666667,1.0,0.85045045045,1.01986754967,0.94262295082,1.03333333333,1.0,1.0,1.0,0.946666666667,1.0,0.984210526316,1.02247191011,1.0,0.965811965812,1.03783783784,1.05113636364,1.09090909091,0.995824634656,1.01421800948,1.0,1.01818181818,1.02469135802,0.916666666667,1.00961538462,1.0,1.0,1.0,0.992,1.0,1.02247191011,0.962790697674,1.0625,0.944562899787,1.00657894737,1.00636942675,1.0,1.04918032787,1.01515151515,1.0157480315,1.0,1.02857142857,1.02352941176,1.0,1.0,1.07236842105,1.07228915663,1.00884955752,1.0027100271,1.0,1.01428571429,0.907216494845,1.00826446281,1.00465116279,1.07482993197,1.08670520231,1.0,1.0,1.03333333333,0.95,0.940298507463,1.01764705882,1.01951219512,0.988764044944,0.905660377358,1.0,0.969696969697,1.00436681223,0.987654320988,1.0
Average Pairwise P-Distance,0.814298018949,0.52922705314,0.72558849887,0.866442755423,0.76663335237,0.716576829227,0.786193787616,0.402721774194,0.703348308521,0.809063244915,0.888737204087,0.516129032258,0.749552440302,0.788040385601,0.85097728965,0.847672274575,0.524376417234,0.850695955925,0.815129818058,0.792347415101,0.619511754885,0.770731707317,0.236842105263,0.737639698197,0.839825595677,0.308458383227,0.784573698352,0.698984691535,0.647427116702,0.678466734187,0.708650643938,0.809471716687,0.444285188746,0.6296426235,0.732845499985,0.743230079875,0.619349125512,0.828544212133,0.607942720467,0.732430894085,0.861909953792,0.774176562685,0.572314102178,0.467356948607,0.785150303873,0.787018255578,0.739221783702,0.860946387181,0.749079248371,0.693491285403,0.851960784314,0.0346666666667,0.886406493972,0.744036970781,0.818706564327,0.809847374847,0.801628915955,0.912852664577,0.622377622378,0.706793206793,0.744416359698,0.879336650083,0.784402974313,0.666253343173,0.589742678725,0.807710109027,0.761102969559,0.794908485751,0.657215231991,0.832150611068,0.725144030768,0.0036036036036,0.343550331525,0.690131311764,0.766103536779,0.929481607917,0.812615551788,0.697150997151,0.724044994574,0.811895826654,0.681441666037,0.821851041798,0.746465242071,0.803832859116,0.5
Maximum Pairwise P-Distance,0.976744186047,0.739130434783,0.880733944954,0.955056179775,0.839805825243,0.89,0.910256410256,0.58064516129,0.824324324324,0.942857142857,0.918918918919,0.774193548387,0.788844621514,0.864864864865,0.867647058824,0.975,0.690476190476,0.922222222222,0.934579439252,0.829545454545,0.855421686747,0.878048780488,0.302631578947,0.8625,0.983050847458,0.511111111111,0.87265917603,0.80534351145,0.755980861244,0.842105263158,0.945054945055,0.928057553957,0.833333333333,0.72641509434,0.828125,0.810344827586,0.825,0.885714285714,0.904109589041,0.884615384615,0.929824561404,0.90625,0.647887323944,0.718181818182,0.864864864865,0.882352941176,0.885496183206,0.954545454545,0.895833333333,0.801470588235,0.935714285714,0.048,0.964912280702,0.807692307692,0.893617021277,0.923076923077,0.883333333333,0.945454545455,0.678321678322,0.909090909091,0.909090909091,0.906666666667,0.884615384615,0.743119266055,0.8125,0.89552238806,0.873015873016,0.957746478873,0.737704918033,0.949579831933,0.879310344828,0.00540540540541,0.442857142857,0.855421686747,0.913043478261,0.949275362319,0.883720930233,0.732323232323,0.84126984127,0.862595419847,0.803278688525,0.954545454545,0.83908045977,0.923076923077,0.577777777778
Number of Sequences,4.0,4.0,4.0,6.0,3.0,6.0,9.0,4.0,3.0,13.0,4.0,3.0,3.0,4.0,3.0,7.0,7.0,4.0,7.0,3.0,4.0,5.0,3.0,7.0,5.0,6.0,7.0,7.0,6.0,9.0,8.0,8.0,7.0,3.0,6.0,3.0,15.0,3.0,7.0,7.0,3.0,6.0,4.0,4.0,6.0,3.0,8.0,11.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,6.0,6.0,3.0,3.0,14.0,4.0,3.0,5.0,3.0,5.0,6.0,6.0,13.0,5.0,11.0,10.0,3.0,4.0,3.0,11.0,3.0,5.0,3.0,8.0,5.0,6.0,9.0,4.0,12.0,4.0
Reference Length,167.0,60.0,206.0,167.0,302.0,162.0,143.0,32.0,162.0,108.0,119.0,127.0,281.0,45.0,147.0,96.0,84.0,555.0,151.0,122.0,90.0,41.0,76.0,112.0,75.0,48.0,380.0,356.0,245.0,117.0,185.0,176.0,99.0,479.0,211.0,75.0,55.0,81.0,108.0,104.0,69.0,45.0,146.0,125.0,78.0,89.0,215.0,144.0,469.0,152.0,157.0,125.0,61.0,66.0,127.0,43.0,140.0,85.0,145.0,22.0,152.0,83.0,113.0,369.0,88.0,70.0,97.0,121.0,215.0,147.0,173.0,185.0,79.0,180.0,40.0,201.0,170.0,205.0,89.0,265.0,64.0,99.0,229.0,162.0,46.0
