Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length
SAWA1,0.6995620099226222,0.657790286363447,0.678676148143007,0.2956723484197458,0.6995620099226112,1.2005552025065163,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1003.7025495750709,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
SAWA0_9,0.7003160340880162,0.6582388606283566,0.6792774473581459,0.29602589067396096,0.700316034088007,1.2019480678380063,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1004.5609065155808,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
SAWA0_8,0.70026853149989,0.6579332843323605,0.6791009079160873,0.29563098659036346,0.7002685314998863,1.2035184943834736,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1005.4362606232295,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
SAWA0_7,0.7005443785631514,0.6577603454887513,0.679152362025925,0.29526848558186897,0.700544378563158,1.2062889332884574,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1007.3172804532578,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
SAWA0_6,0.7011537924399658,0.6577283330311822,0.6794410627355388,0.2957958603452051,0.7011537924399506,1.208815235143818,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1008.9518413597734,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
SAWA0_5,0.7019446488833421,0.6577085973713495,0.6798266231273329,0.2963151481405528,0.7019446488833359,1.2135023177622346,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1011.8385269121814,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
SAWA0_4,0.7037085540091251,0.6575358072101152,0.6806221806095921,0.2961289056473912,0.7037085540091094,1.2212748549337664,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1016.0594900849858,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
SAWA0_3,0.7070538044497381,0.6569975104162086,0.6820256574329596,0.29460892811538814,0.7070538044497356,1.2339013577287017,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1024.957507082153,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
SAWA0_2,0.7105931399296388,0.6556614907483816,0.6831273153389819,0.2920257904403162,0.7105931399296305,1.2545192743160747,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1036.4815864022662,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
SAWA0_1,0.7170363822271226,0.6522240982036572,0.6846302402154025,0.29077715331262377,0.7170363822271449,1.2966284287459384,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1062.6090651558075,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
SAWA0,0.7637062283210583,0.62770517799046,0.6957057031557303,0.2866054218615389,0.7637062283210457,1.6404879442779143,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1339.5354107648725,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
BPPD,0.8172015051365638,0.6681949860274179,0.7426982455820004,0.3170673895027158,0.8172015051365665,1.6313465967179572,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,1329.9886685552408,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
DefaultContrAlign,0.7352647331385056,0.7376687019129925,0.7364667175257901,0.35951168657703975,0.7352647331385305,1.0423260601119242,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,835.9546742209632,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
ProbAlign,0.7458832860643602,0.7330598721369731,0.7394715791006847,0.3599661193840871,0.7458832860643517,1.0906352136792241,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,882.6033994334277,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
LINSI,0.7273621153854116,0.723344384982393,0.7253532501839187,0.34571066018101587,0.7273621153853999,1.0229878120159557,0.5271230886531927,0.8644479988552946,13.124645892351275,806.4419263456091,819.6600566572238,689.0,0.3948587854718429,0.44464127687974797,33.111671082100685,4.485835694050992
